2023-04-07 19:16:10 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2023-04-07 19:16:10 0 [Note] InnoDB: Uses event mutexes
2023-04-07 19:16:10 0 [Note] InnoDB: Compressed tables use zlib 1.2.12
2023-04-07 19:16:10 0 [Note] InnoDB: Number of pools: 1
2023-04-07 19:16:10 0 [Note] InnoDB: Using SSE2 crc32 instructions
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=288] log sequence number 416199 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=410] log sequence number 416199 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=289] log sequence number 416243 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=411] log sequence number 416243 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=290] log sequence number 416303 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=412] log sequence number 416303 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=291] log sequence number 416347 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=413] log sequence number 416347 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=292] log sequence number 416391 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=414] log sequence number 416391 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=293] log sequence number 416435 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=415] log sequence number 416435 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=294] log sequence number 424294 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=416] log sequence number 424294 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=295] log sequence number 424338 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=417] log sequence number 424338 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=296] log sequence number 424382 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=418] log sequence number 424382 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=297] log sequence number 424426 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=419] log sequence number 424426 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=298] log sequence number 424486 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=420] log sequence number 424486 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=299] log sequence number 424530 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=421] log sequence number 424530 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=300] log sequence number 424574 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=422] log sequence number 424574 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=0] log sequence number 421333 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=8] log sequence number 397675 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=10] log sequence number 397680 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=12] log sequence number 397592 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=307] log sequence number 397571 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=308] log sequence number 397577 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [Note] InnoDB: 128 out of 128 rollback segments are active.
2023-04-09 11:12:40 0 [Note] InnoDB: Removed temporary tablespace data file: "ibtmp1"
2023-04-09 11:12:40 0 [Note] InnoDB: Creating shared tablespace for temporary tables
2023-04-09 11:12:40 0 [Note] InnoDB: Setting file 'C:\xampp\mysql\data\ibtmp1' size to 12 MB. Physically writing the file full; Please wait ...
2023-04-09 11:12:40 0 [Note] InnoDB: File 'C:\xampp\mysql\data\ibtmp1' size is now 12 MB.
2023-04-09 11:12:40 0 [Note] InnoDB: Waiting for purge to start
2023-04-09 11:12:40 4 [ERROR] InnoDB: Page [page id: space=0, page number=9] log sequence number 397670 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 4 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [Note] InnoDB: 10.4.27 started; log sequence number 317581; transaction id 879
2023-04-09 11:12:40 0 [Note] InnoDB: Loading buffer pool(s) from C:\xampp\mysql\data\ib_buffer_pool
2023-04-09 11:12:40 0 [Note] Plugin 'FEEDBACK' is disabled.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=243] log sequence number 410604 is in the future! Current system log sequence number 317590.
2023-04-09 11:12:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 11:12:40 0 [Note] InnoDB: Buffer pool(s) load completed at 230409 11:12:40
2023-04-09 11:12:40 0 [Note] Server socket created on IP: '::'.
2023-04-09 15:55:56 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2023-04-09 15:55:56 0 [Note] InnoDB: Uses event mutexes
2023-04-09 15:55:56 0 [Note] InnoDB: Compressed tables use zlib 1.2.12
2023-04-09 15:55:56 0 [Note] InnoDB: Number of pools: 1
2023-04-09 15:55:56 0 [Note] InnoDB: Using SSE2 crc32 instructions
2023-04-09 15:55:56 0 [Note] InnoDB: Initializing buffer pool, total size = 16M, instances = 1, chunk size = 16M
2023-04-09 15:55:56 0 [Note] InnoDB: Completed initialization of buffer pool
2023-04-09 15:55:56 0 [Note] InnoDB: Starting crash recovery from checkpoint LSN=322840
2023-04-09 15:55:56 0 [Warning] InnoDB: Are you sure you are using the right ib_logfiles to start up the database? Log sequence number in the ib_logfiles is 322840, less than the log sequence number in the first system tablespace file header, 440613.
2023-04-09 15:55:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=213] with future log sequence number 349471
2023-04-09 15:55:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=16, page number=3] with future log sequence number 349491
2023-04-09 15:55:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=225] with future log sequence number 380050
2023-04-09 15:55:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=362] with future log sequence number 380050
2023-04-09 15:55:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=224] with future log sequence number 380006
2023-04-09 15:55:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=361] with future log sequence number 380006
2023-04-09 15:55:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=223] with future log sequence number 379962
2023-04-09 15:55:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=244] with future log sequence number 392824
2023-04-09 15:55:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=382] with future log sequence number 392824
2023-04-09 15:55:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=242] with future log sequence number 392780
2023-04-09 15:55:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=59] with future log sequence number 431017
2023-04-09 15:55:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=324] with future log sequence number 431017
2023-04-09 15:55:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=58] with future log sequence number 430978
2023-04-09 15:55:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=323] with future log sequence number 430978
2023-04-09 15:55:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=57] with future log sequence number 430939
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 390283 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 397597 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 424094 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=301] log sequence number 424094 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 424133 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=306] log sequence number 424133 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 424172 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=309] log sequence number 424172 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 424211 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=311] log sequence number 424211 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 424250 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=312] log sequence number 424250 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 430627 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=313] log sequence number 430627 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 430666 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=314] log sequence number 430666 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 430705 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=315] log sequence number 430705 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 430744 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=316] log sequence number 430744 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 430783 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=317] log sequence number 430783 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=54] log sequence number 430822 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=318] log sequence number 430822 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=55] log sequence number 430861 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=319] log sequence number 430861 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=56] log sequence number 430900 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=320] log sequence number 430900 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=57] log sequence number 430939 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=321] log sequence number 430939 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=58] log sequence number 430978 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=323] log sequence number 430978 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=59] log sequence number 431017 is in the future! Current system log sequence number 322858.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-04-09 15:55:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=324] log sequence number 431017 is in the future! Current system log sequence number 322858.
